Experiment.ID,Library.ID,Library.type,Gene.ID,Anatomical.entity.ID,Anatomical.entity.name,Stage.ID,Stage.name,Sex,Strain,Read.count,TPM,FPKM,Rank,Detection.flag,pValue,State.in.Bgee
GSE30611,ERX011211,single,ENSG00000101049,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5205.99809,43.43748,40.42935,1454,present,2.2196607893028e-14,Part of a call
GSE30611,ERX011211,single,ENSG00000101052,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,301.00006,3.334534,3.103611,8404,present,4.53340048634007e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101057,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,16,0.099336,0.092457,19884,present,0.00992386484250781,Part of a call
GSE30611,ERX011211,single,ENSG00000101074,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101076,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11248.01828,38.849317,36.158926,1622,present,4.60972447282146e-14,Part of a call
GSE30611,ERX011211,single,ENSG00000101079,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,442.762,2.374199,2.209781,9538,present,2.17466729676474e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101082,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,58.7715,0.354146,0.32962,15520,present,3.12951944346681e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000101084,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7743.784589,147.143585,136.953604,495,present,4.182132747914e-18,Part of a call
GSE30611,ERX011211,single,ENSG00000101096,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,338.999895,0.671754,0.625234,13444,present,3.60077169944936e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101098,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.99336,0.006017,0.0056,24386,absent,0.530702412972542,Part of a call
GSE30611,ERX011211,single,ENSG00000101104,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,419.204751,4.79005,4.45833,7124,present,7.77717191052641e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101109,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1152.00838,2.941469,2.737767,8830,present,8.16660225314693e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101115,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,34,0.097941,0.091158,19930,present,0.0102497559521825,Part of a call
GSE30611,ERX011211,single,ENSG00000101126,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2546.977211,9.399322,8.748401,4857,present,2.27585514695672e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101132,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,493.0002,13.910708,12.947365,3683,present,2.5114673570711497e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101134,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101138,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1005.082088,8.152249,7.58769,5328,present,4.92962439874114e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101144,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101146,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,816.999459,6.78243,6.312734,5925,present,1.30990146072408e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101150,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1458.996446,10.001196,9.308593,4650,present,1.61728252391471e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101152,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1946.998,5.788541,5.387673,6467,present,2.9809760618243104e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101158,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2151.6802,18.721887,17.42536,2981,present,4.39141188870039e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101160,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9061.9956,110.41474,102.768304,636,present,3.4701835164210005e-17,Part of a call
GSE30611,ERX011211,single,ENSG00000101161,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1662,8.896553,8.280449,5049,present,3.07275363594179e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101162,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5.00388,0.023337,0.021721,23429,absent,0.138697668893269,Part of a call
GSE30611,ERX011211,single,ENSG00000101166,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2691.99879,17.68594,16.461154,3107,present,6.16410989731705e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101180,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101181,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1084.82496,14.94609,13.911044,3493,present,1.6573869136187098e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101182,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5429.0001,106.571802,99.191497,664,present,4.4864812474735e-17,Part of a call
GSE30611,ERX011211,single,ENSG00000101187,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,301.99986,4.103221,3.819064,7649,present,1.67089867051813e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101188,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.050229,0.046751,22125,present,0.0405784675540539,Part of a call
GSE30611,ERX011211,single,ENSG00000101189,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,414.232,2.354806,2.191731,9562,present,2.25628929351809e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101190,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,205.00518,1.233654,1.148221,11578,present,3.54169671281278e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000101191,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1201.000633,4.181689,3.892098,7591,present,1.52301975149023e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101193,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2332.00087,8.271638,7.698811,5284,present,4.55845108896404e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101194,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2682.0011,19.772765,18.403462,2849,present,3.1647627373044097e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101197,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101198,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101199,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,820.999241,5.215348,4.854175,6827,present,5.071044294833e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101200,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.02403,0.069598,0.064778,21068,present,0.0214901867636094,Part of a call
GSE30611,ERX011211,single,ENSG00000101203,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101204,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1004.86554,4.590932,4.273001,7274,present,9.6089721549102e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101210,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,38.999972,0.45629,0.424691,14666,present,1.3758841450102e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000101213,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7.02937,0.03784,0.035219,22791,absent,0.0666849787241618,Part of a call
GSE30611,ERX011211,single,ENSG00000101216,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,376,1.483426,1.380696,11029,present,1.66460416710977e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000101220,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,226.9996,3.707918,3.451138,8002,present,2.7309289046534e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101222,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101224,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,521.99994,2.8529,2.655331,8946,present,9.41037525061256e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101230,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,427,2.175947,2.025258,9839,present,3.20945608177887e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101236,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,318.1118,0.65116,0.606066,13553,present,4.02669512218982e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101246,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,511.16985,5.681109,5.287681,6538,present,3.2814410756706703e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101247,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,556.34472,11.606887,10.803087,4179,present,7.04711467984146e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101251,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101255,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2383.99949,19.843761,18.469542,2842,present,3.09723858667977e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101265,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,842,2.387825,2.222463,9517,present,2.11942620668005e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101266,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2807.0659,12.127902,11.288021,4049,present,5.4990352673268e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101276,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,14.99996,0.126026,0.117299,19029,present,0.00564728494482396,Part of a call
GSE30611,ERX011211,single,ENSG00000101278,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.0085,0.045055,0.041935,22483,present,0.0493969326127647,Part of a call
GSE30611,ERX011211,single,ENSG00000101280,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7,0.024140000000000002,0.022468,23387,absent,0.132380202801744,Part of a call
GSE30611,ERX011211,single,ENSG00000101282,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101290,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2774.99856,8.340018,7.762456,5252,present,4.36050102138444e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101292,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3.000004,0.011609,0.010805,24056,absent,0.313147902049774,Part of a call
GSE30611,ERX011211,single,ENSG00000101294,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11119.590746,142.655097,132.775952,509,present,5.269702478373e-18,Part of a call
GSE30611,ERX011211,single,ENSG00000101298,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,18,0.058298,0.054261,21679,present,0.0306130369182097,Part of a call
GSE30611,ERX011211,single,ENSG00000101306,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101307,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,77.40539,0.80711,0.751216,12874,present,1.83715056638824e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101310,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2549.003176,17.880014,16.641788,3087,present,5.777229780879149e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101311,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,20,0.089122,0.082951,20231.5,present,0.0126723345032157,Part of a call
GSE30611,ERX011211,single,ENSG00000101323,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,12152,112.298578,104.521682,626,present,3.068614673579e-17,Part of a call
GSE30611,ERX011211,single,ENSG00000101327,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101331,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,82.5426,0.546724,0.508862,14086,present,7.44831215033091e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101333,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.024035,0.022371,23394,absent,0.133184182699662,Part of a call
GSE30611,ERX011211,single,ENSG00000101335,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1447.997,22.727878,21.153928,2554,present,1.35920119410246e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101336,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,281.999812,2.256066,2.099829,9709,present,2.73286967489646e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101337,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3291.9956,13.785912,12.83121,3707,present,2.6453137872855598e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101342,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7.02393,0.084279,0.078442,20409,present,0.0143292539794566,Part of a call
GSE30611,ERX011211,single,ENSG00000101343,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,998.999832,5.9802670000000004,5.566121,6355,present,2.5209346839296303e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101346,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4660.99827,13.864973,12.904796,3694,present,2.5595931929350896e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101347,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3660.976804,16.104175,14.98893,3326,present,1.0716850320148e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101349,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,10,0.032512,0.030261,22995.5,absent,0.0852297601689508,Part of a call
GSE30611,ERX011211,single,ENSG00000101350,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3835.75,9.538862,8.878278,4796,present,2.09908788423452e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101353,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,108.20112,1.875502,1.74562,10349,present,6.15285888488712e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101361,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1852.004314,18.727317,17.430414,2980,present,4.38376528981186e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000101363,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,938,12.494423,11.62916,3960,present,4.6441069668995394e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000101365,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1731.002,26.598352,24.756364,2243,present,5.14710911287824e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000101367,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1240,7.306506,6.800516,5687,present,8.846920119935e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101384,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,514.928,1.314008,1.22301,11408,present,2.74261820810125e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000101391,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,635.999183,9.134938,8.502326,4959,present,2.66028495348398e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101400,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,387,3.030513,2.820644,8729,present,7.10734891979942e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101405,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,60.976,2.82667,2.630917,8975,present,9.82108738268562e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101407,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,828.99997,3.927641,3.655644,7810,present,2.06753683785446e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101412,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.056408,0.052501,21770,present,0.0326229572459052,Part of a call
GSE30611,ERX011211,single,ENSG00000101413,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7290.19649,32.221358,29.989966,1916,present,1.53719740519937e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000101417,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,840.0349,5.788843,5.387954,6466,present,2.98019625491456e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000101421,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2321,24.389628,22.700599,2400,present,8.81057797441931e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000101425,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6.000003,0.054836,0.051038,21859,present,0.0344315786197842,Part of a call
GSE30611,ERX011211,single,ENSG00000101435,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101438,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101439,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11457.999,288.797938,268.798116,282,present,2.2966593022999998e-20,Part of a call
GSE30611,ERX011211,single,ENSG00000101440,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,15,0.566269,0.527054,13981,present,6.593809542261e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101441,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101442,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,378,2.439758,2.2708,9445,present,1.92356465266676e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101443,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,34,1.387235,1.291167,11251,present,2.19665181374655e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000101444,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7114.99938,57.011821,53.063641,1134,present,3.60341801992678e-15,Part of a call
GSE30611,ERX011211,single,ENSG00000101445,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,302.999587,0.77307,0.719533,13010,present,2.15611672213765e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101446,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101447,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,95,0.649996,0.604982,13560,present,4.05260418879319e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000101448,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.016132,0.015015,23812,absent,0.22084923318477,Part of a call
GSE30611,ERX011211,single,ENSG00000101452,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,425.0001,2.095049,1.949963,9986,present,3.79448470484197e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000101457,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,487.0005,8.271304,7.6985,5285,present,4.55944637607975e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000101460,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,204.000035,4.461354,4.152397,7380,present,1.10739626882083e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000101463,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000101464,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,559.9996,6.193009,5.764131,6230,present,2.1042072465173803e-9,Part of a call
